"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Konya Plain","TrNeoCR","-6900","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,"0","0","0","0",NA,NA,NA,NA,"1",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoCR","-6800","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,"0","0","0","0",NA,NA,NA,NA,"1",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoCR","-6700","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,"0","0","0","0",NA,NA,NA,NA,"1",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoLT","-6600","49",NA,NA,"6154.13960211482",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,"0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoLT","-6500","49",NA,NA,"6154.13960211482",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,"0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoLT","-6400","49",NA,NA,"6154.13960211482",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,"0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoLT","-6300","49",NA,NA,"6154.13960211482",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,"0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoLT","-6200","49",NA,NA,"6154.13960211482",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,"0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrNeoLT","-6100","49",NA,NA,"6154.13960211482",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,"0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcER","-6000","80.4","3866.79969387702",NA,"4062.36137813795","1.727541244984","1.43134697543356","2","2","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,"0.1","0.1","0.1",NA,"0.1","0.1","0.1","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcER","-5900","80.4","3866.79969387702",NA,"4062.36137813795","1.727541244984","1.43134697543356","2","2","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,"0.1","0.1","0.1",NA,"0.1","0.1","0.1","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcER","-5800","80.4","3866.79969387702",NA,"4062.36137813795","1.727541244984","1.43134697543356","2","2","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,"0.1","0.1","0.1",NA,"0.1","0.1","0.1","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcER","-5700","80.4","3866.79969387702",NA,"4062.36137813795","1.727541244984","1.43134697543356","2","2","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,"0.1","0.1","0.1",NA,"0.1","0.1","0.1","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcER","-5600","80.4","3866.79969387702",NA,"4062.36137813795","1.727541244984","1.43134697543356","2","2","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,"0.1","0.1","0.1",NA,"0.1","0.1","0.1","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-5000","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4900","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4800","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4700","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4600","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4500","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4400","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4300","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4200","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4100","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-4000","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3900","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3800","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3700","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3600","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3500","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3400","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3300","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3200","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrClcLT","-3100","90.2",NA,"90","2960.72904779129","2.04897282822919","2.13803957926587","1.38558184813074","1.76758727935386","1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrBrzER","-3000","68.6",NA,NA,NA,"2.94307513582759","2.56503165203751",NA,"2",NA,NA,NA,NA,"0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.9",NA,NA,NA,NA,"1",NA,"0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.1","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrBrzER","-2900","68.6",NA,NA,NA,"2.94307513582759","2.56503165203751",NA,"2",NA,NA,NA,NA,"0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.9",NA,NA,NA,NA,"1",NA,"0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.1","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrBrzER","-2800","68.6",NA,NA,NA,"2.94307513582759","2.56503165203751",NA,"2",NA,NA,NA,NA,"0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.9",NA,NA,NA,NA,"1",NA,"0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.1","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrBrzER","-2700","68.6",NA,NA,NA,"2.94307513582759","2.56503165203751",NA,"2",NA,NA,NA,NA,"0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.9",NA,NA,NA,NA,"1",NA,"0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.1","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Konya Plain","TrBrzER","-2600","68.6",NA,NA,NA,"2.94307513582759","2.56503165203751",NA,"2",NA,NA,NA,NA,"0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1",NA,"0.9",NA,NA,NA,NA,"1",NA,"0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.1","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
